,loss,metric
76,0.6917185187339783,0.46499999999999997
77,0.6917048692703247,0.46499999999999997
78,0.6916912198066711,0.46499999999999997
79,0.6916777491569519,0.46499999999999997
80,0.6916643977165222,0.46499999999999997
81,0.6916510462760925,0.46499999999999997
82,0.6916378140449524,0.46499999999999997
83,0.6916247606277466,0.46499999999999997
84,0.6916117668151855,0.46499999999999997
85,0.6915988326072693,0.46499999999999997
86,0.6915860772132874,0.46499999999999997
87,0.6915733814239502,0.46499999999999997
88,0.6915607452392578,0.46499999999999997
89,0.6915482878684998,0.46499999999999997
90,0.6915358901023865,0.46499999999999997
91,0.6915234923362732,0.46499999999999997
92,0.6915112733840942,0.46499999999999997
93,0.6914991736412048,0.46499999999999997
94,0.6914870738983154,0.46499999999999997
95,0.6914750933647156,0.46499999999999997
96,0.69146329164505,0.46499999999999997
97,0.6914514899253845,0.46499999999999997
98,0.6914398074150085,0.46499999999999997
99,0.6914281249046326,0.46499999999999997
100,0.6914166808128357,0.46499999999999997
101,0.6914052367210388,0.46499999999999997
102,0.6913939118385315,0.46499999999999997
103,0.6913825869560242,0.46499999999999997
104,0.6913713812828064,0.46499999999999997
105,0.6913602948188782,0.46499999999999997
106,0.6913492679595947,0.46499999999999997
107,0.6913384199142456,0.46499999999999997
108,0.6913275718688965,0.46499999999999997
109,0.6913167834281921,0.46499999999999997
110,0.6913060545921326,0.46499999999999997
111,0.6912954449653625,0.46499999999999997
112,0.6912849545478821,0.46499999999999997
113,0.6912744641304016,0.46499999999999997
114,0.6912641525268555,0.46499999999999997
115,0.6912538409233093,0.46499999999999997
116,0.6912436485290527,0.46499999999999997
117,0.6912335753440857,0.46499999999999997
118,0.6912235021591187,0.46499999999999997
119,0.6912135481834412,0.46499999999999997
120,0.6912035942077637,0.46499999999999997
121,0.6911938190460205,0.46499999999999997
122,0.6911841034889221,0.46499999999999997
123,0.6911744475364685,0.46499999999999997
124,0.6911647915840149,0.46499999999999997
125,0.6911553740501404,0.46499999999999997
126,0.6911459565162659,0.46499999999999997
127,0.6911365389823914,0.46499999999999997
128,0.6911273002624512,0.46499999999999997
129,0.6911181211471558,0.46499999999999997
130,0.6911089420318604,0.46499999999999997
131,0.6910998225212097,0.46499999999999997
132,0.6910907626152039,0.46499999999999997
133,0.6910819411277771,0.46499999999999997
134,0.6910730600357056,0.46499999999999997
135,0.6910642981529236,0.46499999999999997
136,0.6910555958747864,0.46499999999999997
137,0.6910468935966492,0.46499999999999997
138,0.6910383105278015,0.46499999999999997
139,0.6910299062728882,0.46499999999999997
140,0.6910213828086853,0.46499999999999997
141,0.6910130381584167,0.46499999999999997
142,0.6910048127174377,0.46499999999999997
143,0.6909965872764587,0.46499999999999997
144,0.6909884214401245,0.46499999999999997
145,0.6909802556037903,0.46499999999999997
146,0.6909722685813904,0.46499999999999997
147,0.6909643411636353,0.46499999999999997
148,0.6909564137458801,0.46499999999999997
149,0.6909486651420593,0.46499999999999997
150,0.6909408569335938,0.46499999999999997
151,0.6909331679344177,0.46499999999999997
152,0.6909255385398865,0.46499999999999997
153,0.6909179091453552,0.46499999999999997
154,0.6909104585647583,0.46499999999999997
155,0.6909030675888062,0.46499999999999997
156,0.690895676612854,0.46499999999999997
157,0.6908883452415466,0.46499999999999997
158,0.6908811330795288,0.46499999999999997
159,0.6908738613128662,0.46499999999999997
160,0.6908667087554932,0.46499999999999997
161,0.6908597350120544,0.46499999999999997
162,0.6908526420593262,0.46499999999999997
163,0.690845787525177,0.46499999999999997
164,0.6908388733863831,0.46499999999999997
165,0.6908320784568787,0.46499999999999997
166,0.6908252835273743,0.46499999999999997
167,0.6908186078071594,0.46499999999999997
168,0.6908119320869446,0.46499999999999997
169,0.6908053755760193,0.46499999999999997
170,0.6907987594604492,0.46499999999999997
171,0.6907923817634583,0.46499999999999997
172,0.6907860040664673,0.46499999999999997
173,0.6907796263694763,0.46499999999999997
174,0.6907733082771301,0.46499999999999997
175,0.6907670497894287,0.46499999999999997
176,0.6907609105110168,0.46499999999999997
177,0.690754771232605,0.46499999999999997
178,0.6907486915588379,0.46499999999999997
179,0.6907426714897156,0.46499999999999997
180,0.690736711025238,0.46499999999999997
181,0.6907307505607605,0.46499999999999997
182,0.6907249093055725,0.46499999999999997
183,0.6907190680503845,0.46499999999999997
184,0.6907134056091309,0.46499999999999997
185,0.6907076239585876,0.46499999999999997
186,0.6907020211219788,0.46499999999999997
187,0.6906964182853699,0.46499999999999997
188,0.6906909346580505,0.46499999999999997
189,0.6906853914260864,0.46499999999999997
190,0.6906799674034119,0.46499999999999997
191,0.6906746029853821,0.46499999999999997
192,0.6906692385673523,0.46499999999999997
193,0.6906639337539673,0.46499999999999997
194,0.6906587481498718,0.46499999999999997
195,0.6906535625457764,0.46499999999999997
196,0.6906483769416809,0.46499999999999997
197,0.690643310546875,0.46499999999999997
198,0.6906383037567139,0.46499999999999997
199,0.6906332969665527,0.46499999999999997
200,0.6906283497810364,0.46499999999999997
201,0.6906234622001648,0.46499999999999997
202,0.690618634223938,0.46499999999999997
203,0.6906137466430664,0.46499999999999997
204,0.6906090378761292,0.46499999999999997
205,0.6906043887138367,0.46499999999999997
206,0.6905996203422546,0.46499999999999997
207,0.6905949711799622,0.46499999999999997
208,0.690590500831604,0.46499999999999997
209,0.6905859112739563,0.46499999999999997
210,0.6905814409255981,0.46499999999999997
211,0.69057697057724,0.46499999999999997
212,0.6905725598335266,0.46499999999999997
213,0.690568208694458,0.46499999999999997
214,0.6905638575553894,0.46499999999999997
215,0.6905596256256104,0.46499999999999997
216,0.6905553936958313,0.46499999999999997
217,0.690551221370697,0.46499999999999997
218,0.6905471086502075,0.46499999999999997
219,0.6905429363250732,0.46499999999999997
220,0.6905388832092285,0.46499999999999997
221,0.6905348300933838,0.46499999999999997
222,0.6905308365821838,0.46499999999999997
223,0.6905269026756287,0.46499999999999997
224,0.6905229687690735,0.46499999999999997
225,0.6905191540718079,0.46499999999999997
226,0.6905152201652527,0.46499999999999997
227,0.6905114650726318,0.46499999999999997
228,0.690507709980011,0.46499999999999997
229,0.6905040144920349,0.46499999999999997
230,0.6905003786087036,0.46499999999999997
231,0.6904966235160828,0.46499999999999997
232,0.6904930472373962,0.46499999999999997
233,0.6904894709587097,0.46499999999999997
234,0.690485954284668,0.46499999999999997
235,0.6904824376106262,0.46499999999999997
236,0.6904789805412292,0.46499999999999997
237,0.6904754638671875,0.46499999999999997
238,0.6904721260070801,0.46499999999999997
239,0.6904687285423279,0.46499999999999997
240,0.6904653906822205,0.46499999999999997
241,0.6904621124267578,0.46499999999999997
242,0.6904588341712952,0.46499999999999997
243,0.6904556155204773,0.46499999999999997
244,0.6904524564743042,0.46499999999999997
245,0.6904491782188416,0.46499999999999997
246,0.690446138381958,0.46499999999999997
247,0.6904429793357849,0.46499999999999997
248,0.6904398798942566,0.46499999999999997
249,0.690436840057373,0.46499999999999997
250,0.6904338002204895,0.46499999999999997
251,0.6904308199882507,0.46499999999999997
252,0.690427839756012,0.46499999999999997
253,0.690424919128418,0.46499999999999997
254,0.6904220581054688,0.46499999999999997
255,0.6904191374778748,0.46499999999999997
256,0.6904163360595703,0.46499999999999997
257,0.6904134750366211,0.46499999999999997
258,0.6904106736183167,0.46499999999999997
259,0.690407931804657,0.46499999999999997
260,0.6904051899909973,0.46499999999999997
261,0.6904025077819824,0.46499999999999997
262,0.6903997659683228,0.46499999999999997
263,0.6903972029685974,0.46499999999999997
264,0.6903945803642273,0.46499999999999997
265,0.6903919577598572,0.46499999999999997
266,0.6903893351554871,0.46499999999999997
267,0.6903868317604065,0.46499999999999997
268,0.6903842687606812,0.46499999999999997
269,0.6903817057609558,0.46499999999999997
270,0.6903792023658752,0.46499999999999997
271,0.6903767585754395,0.46499999999999997
272,0.6903743743896484,0.46499999999999997
273,0.6903719305992126,0.46499999999999997
274,0.6903695464134216,0.46499999999999997
275,0.6903671622276306,0.46499999999999997
276,0.6903647780418396,0.46499999999999997
277,0.6903624534606934,0.46499999999999997
278,0.6903601884841919,0.46499999999999997
279,0.6903578639030457,0.46499999999999997
280,0.6903555989265442,0.46499999999999997
281,0.6903533339500427,0.46499999999999997
282,0.6903511881828308,0.46499999999999997
283,0.6903489232063293,0.46499999999999997
284,0.6903467178344727,0.46499999999999997
285,0.6903445720672607,0.46499999999999997
286,0.690342366695404,0.46499999999999997
287,0.6903402805328369,0.46499999999999997
288,0.6903382539749146,0.46499999999999997
289,0.6903361082077026,0.46499999999999997
290,0.6903340220451355,0.46499999999999997
291,0.6903319358825684,0.46499999999999997
292,0.6903299689292908,0.46499999999999997
293,0.6903278231620789,0.46499999999999997
294,0.6903258562088013,0.46499999999999997
295,0.6903238296508789,0.46499999999999997
296,0.6903218626976013,0.46499999999999997
297,0.6903199553489685,0.46499999999999997
298,0.6903180480003357,0.46499999999999997
299,0.6903160214424133,0.46499999999999997
300,0.6903141140937805,0.46499999999999997
301,0.6903122067451477,0.46499999999999997
302,0.6903104186058044,0.46499999999999997
303,0.6903085112571716,0.46499999999999997
304,0.6903066635131836,0.46499999999999997
305,0.6903048753738403,0.46499999999999997
306,0.6903030276298523,0.46499999999999997
307,0.6903011798858643,0.46499999999999997
308,0.690299391746521,0.46499999999999997
309,0.6902976036071777,0.46499999999999997
310,0.6902958154678345,0.46499999999999997
311,0.6902941465377808,0.46499999999999997
312,0.6902923583984375,0.46499999999999997
313,0.690290629863739,0.46499999999999997
314,0.6902889609336853,0.46499999999999997
315,0.6902872323989868,0.46499999999999997
316,0.6902855634689331,0.46499999999999997
317,0.6902838349342346,0.46499999999999997
318,0.6902821660041809,0.46499999999999997
319,0.6902804970741272,0.46499999999999997
320,0.6902788877487183,0.46499999999999997
321,0.6902772188186646,0.46499999999999997
322,0.6902756094932556,0.46499999999999997
323,0.6902739405632019,0.46499999999999997
324,0.690272331237793,0.46499999999999997
325,0.6902707815170288,0.46499999999999997
326,0.6902691721916199,0.46499999999999997
327,0.6902675628662109,0.46499999999999997
328,0.6902660131454468,0.46499999999999997
329,0.6902644038200378,0.46499999999999997
330,0.6902629137039185,0.46499999999999997
331,0.6902613639831543,0.46499999999999997
332,0.6902598738670349,0.46499999999999997
333,0.6902583241462708,0.46499999999999997
334,0.6902567744255066,0.46499999999999997
335,0.6902552843093872,0.46499999999999997
336,0.690253734588623,0.46499999999999997
337,0.6902523040771484,0.46499999999999997
338,0.690250813961029,0.46499999999999997
339,0.6902493834495544,0.46499999999999997
340,0.6902478933334351,0.46499999999999997
341,0.6902464032173157,0.46499999999999997
342,0.6902449727058411,0.46499999999999997
343,0.6902435421943665,0.46499999999999997
344,0.6902420520782471,0.46499999999999997
345,0.6902406811714172,0.46499999999999997
346,0.6902391910552979,0.46499999999999997
347,0.690237820148468,0.46499999999999997
348,0.6902363300323486,0.46499999999999997
349,0.6902350187301636,0.46499999999999997
